,Sentiment,Score,Tweet
649,Neutral,0.0,Cuda GOP MAYOR DUMPS TRUMP Since announcing my endorsement of Joe Biden I have received an outpouring of encouraging messages
650,Negative,-0.18333333333333335,Yes Sean Hannity is an idiot and yes he s a big bore but listening to Hannity tells you exactly what Trump is thinkin
651,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
652,Neutral,0.2,once again if Donald John Trump was a real POTUS these Satanists Fascist Nazis Communists would BE ARRESTED FOR
653,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
654,Neutral,0.0,Andrew Yang I hereby am endorsing Joe Biden The math says Joe is our prohibitive nominee We need to bring the party toge
655,Neutral,0.0,News U S president Donald Trump has fallen and he cannot get up
656,Neutral,0.05000000000000002,President Donald J Trump presented the Medal of Freedom our nation s highest civilian honor to General Jack Keane
657,Neutral,0.0,I have a simple question to ask you Do you believe Joe Biden will beat Donald Trump
658,Negative,-0.3,Mother fucker On a day where the stock market was desperate to go up Donald Trump s tweet created one heck of a short term
659,Positive,0.22499999999999998,Joe Biden extends sincere thanks to Bernie Sanders and his supporters appealing for unity We share a common goal an
660,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
661,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
662,Neutral,0.0,Andrew Yang I hereby am endorsing Joe Biden The math says Joe is our prohibitive nominee We need to bring the party toge
663,Negative,-0.05,I am a leftist fuckwidget Thinking Biden
664,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
665,Negative,-0.33809523809523806,Donald Trump s day so far Calls it the China Virus What a sick racist fuck Says he needs to build the wall to s
666,Negative,-0.05,You people spent the ENTIRE weekend attacking Joe Biden you even joined Donald Trump and the MAGAs in ampl
667,Positive,0.25,Donald J Trump and Don Jr are the most vetted presidential candidate and son in American history Joe Biden and Hun
668,Neutral,0.0,Do you approve of Donald Trump s presidency LoseWithBiden ByebyeBernie SuperTuesday2
669,Negative,-0.3,Trump endorses Jeff Sessions opponent in Alabama Senate race via AND SESSIONS STILL SUCKS UP TO DRUMPF
670,Neutral,0.2,Can someone please find out where the Biden campaign has been hiding Hunter and let him know that wants to ha
671,Positive,0.21666666666666667,Joe Biden Bernie Sanders and Donald Trump have all kept up their normal schedules in recent weeks even as top doctors have emp
672,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
673,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
674,Neutral,0.0,A source close to the coronavirus task force said President Donald Trump s continued hand shaking has worried some feder
675,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
676,Neutral,0.0,The look on Donald Trump s face
677,Neutral,0.0,Donald Trump has proved that you can say anything about anyon
678,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
679,Positive,0.5875,If we show up and elect Joe Biden in November then Donald Trump will go to prison It s truly as straightforward as that
680,Positive,0.35,Donald trump retweeting Jill Stein tells you everything That s it Full stop
681,Neutral,0.1875,In Michigan with 47 reporting President Donald J Trump has received more votes than any other incumbent President
682,Negative,-0.33809523809523806,Donald Trump s day so far Calls it the China Virus What a sick racist fuck Says he needs to build the wall to s
683,Neutral,0.0,Donald Trump Endorses Jeff Sessions Opponent for Alabama Senate Seat Tommy Will Protect Your Second Amendment
684,Negative,-0.2916666666666667,harbison Hard Partying Donald Trump Jr Was Dubbed Diaper Don in
685,Neutral,0.0,Joe Biden just graciously thanked Bernie Sanders and his supporters for their tireless energy and passion saying Together
686,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
687,Neutral,0.0,Only Donald Trump could argue that building a wall on the Mexican border could somehow help prevent the spread of the coron
688,Positive,0.9,President Donald J Trump gives an update after meetings with lawmakers on Capitol Hill Hi Sir Excellent Great Job
689,Neutral,0.0,To the Republicans obsessively Tweeting the hashtag LoseWithBiden here s a promise The only person who will LoseW
690,Neutral,0.0,It s time for Joe Biden to beat Donald Trump PERIOD
691,Negative,-0.4,In the history of presidential politics I have never seen anything like the energy that has galvanized behind Joe Biden
692,Neutral,0.0,Donald Trump is manipulating the stock market again
693,Neutral,0.0,Do you approve of Donald Trump s presidency LoseWithBiden ByebyeBernie SuperTuesday2
694,Positive,0.4,Only question now is whether Stein will add proudly retweeted by Donald Trump to her Twitter bio
695,Negative,-0.05000000000000002,Donald Trump s day so far Incoherent meltdown about Michigan Makes up word automobils Sounds like he has rabies
696,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
697,Positive,0.8,Who would win a US presidential election between Donald Trump and Joe Biden
698,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
699,Neutral,0.0,darius The fact that Trump May Have Been Fleeced in Taliban Peace Deal should come as no surprise to anyone who has has the misf
700,Neutral,0.0,Avenge her how She defeated Bernie Sanders It was Donald Trump that she lost to and that is nobody s fault but hers
701,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
702,Neutral,0.13636363636363635,If Donald Trump announced two new national holidays the opening Thursday and Friday of the NCAA Tournament amp told people t
703,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
704,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
705,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
706,Negative,-0.1,You slipped into a coma in 2007 and awoke today The president of the United States Donald Trump has endorsed Tommy T
707,Neutral,0.0,Joe Biden is going to be the Democratic nominee It s time for the Party to come together and focus on beating Donald Tru
708,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
709,Neutral,0.0,Fredrick Trump which is Donald Trumps grandfather died from the Spanish Flu in 1918
710,Neutral,0.0,is going to be the Democratic nominee for President And I truly believe he will defeat Donald Trump LET S DO THI
711,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
712,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
713,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
714,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
715,Neutral,0.0,Taking America back to what Taking it back to the era of what caused America t
716,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
717,Positive,0.5,Biden s speech sounds like a Democratic convention nomination acceptance speech It s more than a comeback It s a comeback
718,Negative,-0.05000000000000002,Donald Trump s day so far Incoherent meltdown about Michigan Makes up word automobils Sounds like he has rabies
719,Negative,-0.05000000000000002,Donald Trump s day so far Incoherent meltdown about Michigan Makes up word automobils Sounds like he has rabies
